update,global_step,mean_ep_return,mean_ep_len,entropy,policy_loss,value_loss,grad_norm
1,4096,4.372560102312315,69.96774193548387,1.9347177743911743,-0.26869432025705464,2.697380330762826,0.785612211933727
2,8192,1.2108437513763255,132.84848484848484,1.9224620424211025,-0.08615283654944506,1.8214519316679798,0.7833345992660325
3,12288,3.1385802779760628,122.30555555555556,1.9183740047737956,-0.30103572708321735,2.7058093056548387,0.8565835524850393
4,16384,2.480965990004026,107.41666666666667,1.897839980199933,-0.2958767098316457,2.3590066521428525,0.5817979129012274
5,20480,2.4169356269565854,115.02631578947368,1.8646835936233401,-0.3600148753685062,2.3993483529193327,0.568906025870086
6,24576,2.5962878133150493,86.63829787234043,1.850140162743628,-0.33046622104302514,2.64309682440944,0.9747040884948162
7,28672,3.529489473185756,69.24242424242425,1.8411637265235186,-0.623177934292471,4.406408611568622,0.9234065948895374
8,32768,3.939969643343533,44.96629213483146,1.78803385887295,-0.8736251249210909,5.465860711876303,0.9558917108455681
9,36864,3.4428716778223003,38.260504201680675,1.7047431915998459,-0.8381525171571411,5.348112287931144,1.061534173935057
10,40960,4.198008781603791,26.13939393939394,1.6671176506206393,-1.2964880843646824,8.233125400729477,1.6186899507775037
11,45056,4.454165090962967,24.5527950310559,1.5780264735221863,-1.304418542305939,8.700880641117692,2.0209771514642125
12,49152,4.118145683417335,21.81025641025641,1.5511579373851418,-1.1400673339958303,8.79153287410736,2.166769095620915
13,53248,4.258497414007709,19.99004975124378,1.5151179255917668,-1.0733770480146632,8.296197371557355,1.994044047639051
14,57344,4.505084872746086,17.24380165289256,1.4560716189444065,-1.3863008252810687,10.389307279139757,2.5026225287224233
15,61440,4.337399425533362,16.484848484848484,1.381914634257555,-1.0573818471748382,9.01988784968853,2.134911806560385
16,65536,3.7223648116810293,20.0,1.4013937516137958,-0.6684780748328194,7.141658518463373,2.627132671813584
17,69632,4.469610996962841,19.061674008810574,1.3291082121431828,-1.0222843564115465,9.074368942528963,2.70213389563338
18,73728,4.809158492615097,16.0234375,1.301553113386035,-1.2272690245881677,10.491768598556519,3.0803974331117594
19,77824,4.352273410095109,18.515555555555554,1.2681439109146595,-0.72039838283672,8.416110320016742,2.7394026628509107
20,81920,4.649707297519272,15.955465587044534,1.2003305181860924,-0.9500147353392094,9.615485871210694,3.5621323995944927
21,86016,5.189810707162813,16.834745762711865,1.2141691567376256,-0.9408869867620524,9.383084146305919,3.70280617356308
22,90112,4.281757833612762,17.04310344827586,1.0971512394025922,-0.747339231253136,8.811921436339617,3.347760351718775
23,94208,4.22835443146004,18.605263157894736,1.0717283822596073,-0.42662678827764466,7.692256323993206,3.010764715321974
24,98304,4.553443811517082,14.537414965986395,1.0955548593774438,-0.6290159247582778,9.435089655220509,3.7283284771873446
25,102400,5.1154530835628025,13.6,1.0285814488306642,-1.2562755363760516,12.161441162228584,4.50282428993455
26,106496,4.613305115852354,15.232472324723247,1.0474036461673677,-0.5020208027563058,8.754477083683014,3.6729809294742557
27,110592,4.248701434291244,13.64169381107492,1.0699789463542402,-0.3709279634786071,9.584752041846514,4.084794305722427
28,114688,5.1179552574054785,15.899598393574298,1.012094491161406,-0.9858482346171513,9.664802312850952,3.080307737189269
29,118784,4.739613123072655,13.490131578947368,0.8934130598790944,-0.7811774645233527,10.270142793655396,3.9598744157304098
30,122880,5.012779317733444,13.906367041198502,0.9484228733927011,-0.7165609566727653,9.356068078428507,2.783541260873516
31,126976,4.790547830383583,15.054945054945055,0.8618069281801581,-0.5364934710669331,8.90029900148511,3.1595268488546884
32,131072,4.76756753125039,15.738007380073801,0.8480509892106056,-0.5306694617611356,8.934205539524555,3.4530279543793325
33,135168,4.479242129840806,16.78902953586498,0.8541552159003913,-0.30115876178024337,7.549784844741225,3.1087412933356204
34,139264,4.645819435279085,20.037383177570092,0.8701419839635491,-0.29547982197254896,7.253007788211107,3.2535271822519674
35,143360,5.10547952249582,18.021551724137932,0.872508127707988,-0.40322239085799083,8.148759537376463,3.3120273311508166
36,147456,4.375345818749789,24.089655172413792,0.8479535221122205,-0.13474995209253393,5.077674897387624,2.8065725014357215
37,151552,4.682491892799735,21.375,0.9189153858460486,-0.32621721451869234,6.927311811596155,3.0786262384276832
38,155648,4.7641354623809455,21.535,0.9887867229990661,-0.4891408815747127,7.430472860112786,2.7673527044644484
