update,global_step,mean_ep_return,mean_ep_len,entropy,policy_loss,value_loss,grad_norm
1,4096,0.4214168646967555,40.9277108433735,1.929130637086928,-0.04393670808804018,0.02757412236678647,0.15062065541097022
2,8192,0.3671414646797064,48.53658536585366,1.9036385463550687,-0.026428230197780067,0.023309184471145272,0.10522504113178224
3,12288,0.354418822509401,52.35294117647059,1.8906003590673208,-0.01054679484332155,0.02351035284300451,0.13470776016158664
4,16384,0.43788474558268564,35.83898305084746,1.8860936854034662,-0.05892068242064852,0.033208976878086105,0.09648335291932512
5,20480,0.36450714085783276,34.910714285714285,1.8688634531572461,0.010872869373997673,0.028104652446927503,0.08292288926994665
6,24576,0.4724328755720021,28.253424657534246,1.852248638868332,-0.019548910811863607,0.04009306935768109,0.10841747137440406
7,28672,0.4033669056437856,29.755395683453237,1.8600230105221272,0.005309265703544952,0.039432488883903716,0.12983157994261707
8,32768,0.48749582981690764,22.041666666666668,1.8220591060817242,-0.0585420345159946,0.05897125246701762,0.16199083582104457
9,36864,0.4598096894010048,18.56387665198238,1.8107626978307962,-0.018268355190230068,0.06390518444823101,0.12396768688490642
10,40960,0.516026180007241,14.443636363636363,1.7467748057097197,-0.06541705483869009,0.06759408241487108,0.1639161666395382
11,45056,0.4955688276654714,13.753246753246753,1.6944860545918345,-0.03894954967108788,0.08030966186197475,0.1586215679685969
12,49152,0.50581432021265,10.862068965517242,1.702312296256423,-0.0733526407420868,0.09382717363769189,0.16022516023768352
13,53248,0.5109659530063893,11.02127659574468,1.719690035097301,-0.024458488616801333,0.09669117466546595,0.15023384507072712
14,57344,0.4825865850504216,11.845481049562682,1.7427928978577256,0.02637718511323328,0.0917804628261365,0.20239843519225054
15,61440,0.5087274575480525,10.67357512953368,1.704392833635211,0.029426184566546,0.09490589040797204,0.15068310710546565
16,65536,0.514045157419738,10.96505376344086,1.697498470544815,-0.0011747138123610057,0.09743189322762191,0.15079219120200882
17,69632,0.4583199975320271,11.59142857142857,1.6940057426691055,0.01892641184895183,0.08667286598938517,0.1772381566673133
18,73728,0.4770714694315249,12.48048048048048,1.6820376692339778,-0.04137242909928318,0.08816391639993526,0.13889475000107906
19,77824,0.526530091913001,9.951456310679612,1.6604815740138292,-0.03978244610334514,0.10513870150316507,0.17575186330882028
20,81920,0.47920428747785637,10.973190348525469,1.6958018336445093,-0.06171832424479362,0.09442870828206651,0.14911602976173463
21,86016,0.4787551190794968,9.973170731707317,1.6965111996978521,0.022884811303811148,0.0978770048241131,0.1672601495711607
22,90112,0.4734974335401486,10.574358974358974,1.6705299159511924,0.01865207495575305,0.09919022396206856,0.15248871006710324
23,94208,0.5066217579372189,10.663212435233161,1.69647912774235,0.0017779747577151284,0.09854425647063181,0.15437417260401626
24,98304,0.46939347554808075,11.03804347826087,1.6904479749500751,0.014363727961608674,0.09788794768974185,0.16845737104978598
25,102400,0.4756215907307701,10.511568123393316,1.669654049910605,-0.025461914410698228,0.09410554450005293,0.15814506354503238
26,106496,0.5359733295746338,10.456410256410257,1.6450755074620247,-0.068973553898104,0.09786429879022762,0.17267093261326405
27,110592,0.5390135873000599,9.907766990291263,1.6289651989936829,-0.01382409683719743,0.09831887792097405,0.1614158608446537
28,114688,0.49746942643674547,10.766839378238341,1.638210203498602,0.020416454663063632,0.09212048770859838,0.1590796188391011
29,118784,0.4843087343914995,9.779126213592233,1.6465113535523415,-0.01248556058635586,0.09757929004263133,0.17171676043010714
30,122880,0.5354387715306818,10.517857142857142,1.6188125219196081,-0.10704776077182032,0.0958810732990969,0.16376929351111075
31,126976,0.48328551962009253,9.149220489977727,1.6091623231768608,0.004301248824049253,0.10366412933217362,0.1597972383830086
32,131072,0.500899544263857,9.239819004524886,1.5953423511236906,-0.041872517664160114,0.10406930191675201,0.19010524962297431
33,135168,0.5136932004423975,9.951456310679612,1.5843166457489133,-0.03634632209286792,0.09296400070888922,0.1571601213305307
34,139264,0.5023999960345223,10.187032418952619,1.6009956132620573,-0.00029279401496751234,0.09277107738307677,0.15392012993325385
35,143360,0.5894222175232088,10.482323232323232,1.5698779979720712,-0.0014691589385620318,0.08489060553256422,0.16136149573849146
36,147456,0.48700702099666104,9.519906323185012,1.6007466204464436,0.027183950413018465,0.09480662766145542,0.1697533331061789
37,151552,0.5014918323378174,10.24234693877551,1.577633960172534,-0.011673732569761341,0.09328926526359282,0.18374732578117664
38,155648,0.5441797709699427,11.654494382022472,1.543818541802466,-0.03466291129007004,0.07674818523810245,0.16147520324301137
39,159744,0.5464423230243107,10.843915343915343,1.5529183503240347,-0.014005225715663983,0.08269287217990495,0.16520765179466174
40,163840,0.5408424196219204,10.275252525252526,1.5702463407069445,-0.003039062812604243,0.07745824719313532,0.1429492520701801
41,167936,0.5166124368540979,10.009569377990431,1.5757589116692543,-0.003104802264715545,0.09175012187915854,0.20656546216424765
42,172032,0.5401811274295708,9.577830188679245,1.5653164787217975,0.009899124393996317,0.09541926163365133,0.1898608193994762
43,176128,0.4634780719637233,11.010695187165775,1.5724111655727029,0.03172662208089605,0.08193760580616072,0.1728948720263262
44,180224,0.5231938427839524,10.097435897435897,1.5551386196166277,-0.03481762980663916,0.09046436392236501,0.18347560381576922
45,184320,0.5442899034931026,9.394495412844037,1.5229500280693173,-0.03262433638155926,0.09630451718112454,0.2282197789400584
46,188416,0.5599741886460012,10.88978494623656,1.5444391900673509,0.0006748319228790933,0.0773973417817615,0.1600160523166712
47,192512,0.5532700189297719,9.954436450839328,1.5321274539455771,-0.017019910068484023,0.08930988586507738,0.19079972169901874
48,196608,0.5344610489512744,10.98157894736842,1.5312597583979368,0.01640452694846317,0.07382673243409954,0.1674746022993136
49,200704,0.5720427862780039,9.67674418604651,1.5434784088283777,0.004169338688370772,0.08586007336270995,0.18723483384675832
50,204800,0.5477700672353532,9.653206650831354,1.5239266892895103,-0.0044184356374898925,0.08295885476400144,0.1953534959661663
51,208896,0.5699882310833416,10.183823529411764,1.4716246165335178,0.0027051627766923048,0.07770129549317062,0.19888478673486887
52,212992,0.5828206350235154,9.972972972972974,1.4732234422117472,-0.025671157836768543,0.0746480687521398,0.18336031415806522
53,217088,0.5101155971779543,10.176470588235293,1.5119541911408305,0.017084069342672592,0.0743736814474687,0.1818759215867059
54,221184,0.5619457436704087,9.554022988505746,1.4747954485937953,-0.017428589977498632,0.08067112666321918,0.20850984336059403
55,225280,0.5572514004376997,8.26706827309237,1.4342978037893772,0.010019344932516105,0.092030173051171,0.23388769355997413
56,229376,0.6055980391053524,10.04156479217604,1.438373427838087,-0.015152701671468094,0.06380260310106678,0.15864996459531056
57,233472,0.5655899208123498,10.309823677581864,1.439077296294272,0.02712525095193996,0.06946369702927768,0.17994034341002885
58,237568,0.6104491364384752,9.997542997542997,1.4478331301361322,-0.007884125137934461,0.07053625863045454,0.19279881750393987
59,241664,0.5943768066196626,9.983091787439614,1.4204104971140623,0.01115758872765582,0.0722768526757136,0.20044012531010308
60,245760,0.5415393056198098,8.857471264367817,1.422696080058813,0.0010330762415833306,0.06365013898175675,0.1766260304946392
61,249856,0.5892988971874609,11.662087912087912,1.4650297183543444,0.0048281534254783764,0.06338011125626508,0.19014799218425904
62,253952,0.5782037692249946,9.757075471698114,1.4524261262267828,-0.0025235354878532235,0.07269753597211093,0.2048639991337271
63,258048,0.5976852127391359,9.013043478260869,1.4183318745344877,-0.02457740826139343,0.07176953626913019,0.1828171813348505
64,262144,0.6134324136220309,9.875311720698255,1.4077442903071642,-0.036727596696437104,0.060394006344722584,0.21165896475906268
65,266240,0.5739037937001337,10.4,1.4334245640784502,-0.01949470660838415,0.06830514274770394,0.20220169335959523
66,270336,0.6128037776225566,9.900709219858156,1.4312717951834202,-0.05597268522978993,0.06276426819385961,0.21591160919905114
67,274432,0.5492337553016365,10.012787723785166,1.4025669107213616,0.018034493794402806,0.05797306417662185,0.17256684487288104
68,278528,0.5370988198501222,12.544117647058824,1.4568517031148076,0.010593681250611553,0.05428572329401504,0.1790886222848126
69,282624,0.5962812915407214,10.40648379052369,1.4231231343001127,-0.030333260427141795,0.05611714413680602,0.19709269623266606
70,286720,0.6239900693260411,9.727047146401985,1.4467715127393603,-0.009030947570863646,0.05697673713439144,0.1912480096884429
71,290816,0.6404902562676019,9.850356294536818,1.40085391048342,-0.003018288469320396,0.05599330892437138,0.17916911971745514
72,294912,0.5927582035462061,10.109452736318408,1.408179935067892,0.008611406341515249,0.056091373655362986,0.17295313970569132
73,299008,0.6006740110283448,10.929133858267717,1.4052359042689204,-0.020482507465203525,0.05259232946264092,0.16698545798263112
74,303104,0.6197547689454639,10.050251256281408,1.3815188687294722,0.00786956109732273,0.05702328796905931,0.2066110118075636
75,307200,0.593121644455133,10.440721649484535,1.3871206669136882,0.0019277179344499018,0.05180137792194728,0.1901088149827209
76,311296,0.6185994005433176,11.922848664688427,1.4333576057106256,-0.0014602228984585963,0.04846883795107715,0.18438061871133135
77,315392,0.6197587882528952,10.668341708542714,1.4239787068217993,0.00252879923209548,0.04622943126014434,0.1865047408381291
78,319488,0.6340948175182135,10.743869209809265,1.4541499577462673,-0.03575896789152466,0.05270472359552514,0.20809552018052643
79,323584,0.6031230722482388,10.461538461538462,1.4375722920522094,0.008187083320081001,0.06040804575604852,0.24599586317379987
80,327680,0.5942870275431477,11.342939481268012,1.4929135227575898,0.027508870236488292,0.048892249644268304,0.22135843725920346
81,331776,0.632269302217087,13.405940594059405,1.5272708293050528,0.007817487956344848,0.04479614275624044,0.18036955731272597
82,335872,0.5751121173979659,16.083333333333332,1.5464196307584643,0.010076136648422107,0.032534154219320044,0.14803874151788854
83,339968,0.5845839956402779,13.203333333333333,1.5295405834913254,0.0029029646721028257,0.04679370386293158,0.2014953385461189
84,344064,0.5490757644990198,13.491467576791809,1.528101240284741,0.0031114904668356758,0.04287104692775756,0.17310931717106334
