update,global_step,mean_ep_return,mean_ep_len,entropy,policy_loss,value_loss,grad_norm
1,4096,0.37604680243094407,15.632286995515695,1.551326047629118,0.08251424115587724,0.06351263340911828,0.1936965693193534
2,8192,0.32027343660593033,19.662037037037038,1.5795277981087565,0.06183411583697307,0.05558631176245399,0.1849725078010162
3,12288,0.29604574005697026,22.12849162011173,1.6194241801276803,0.010337249987060204,0.0469155453829444,0.16299445146330413
4,16384,0.3832058184619608,18.70258620689655,1.5983856450766325,-0.016603195152129047,0.0671009769430384,0.17931632974140174
5,20480,0.3514062493507351,17.410714285714285,1.5901346672326326,-0.007659069069632096,0.06421502132434398,0.17244711759973214
6,24576,0.4222091566218008,19.524752475247524,1.530044786632061,-0.03287705776892835,0.0645352516148705,0.20118385479253126
7,28672,0.2963142351971732,21.95,1.5802633669227362,0.030648753032437526,0.04797245414374629,0.14301333174415334
8,32768,0.3848591889788511,18.73517786561265,1.5241295052692294,-0.053333499759901315,0.07752698924741708,0.19136596137119277
9,36864,0.3466348915026455,15.575289575289576,1.5146312937140465,0.0023470416126656346,0.07200906210346147,0.1859510308952625
10,40960,0.4160168646346955,16.142857142857142,1.540731331333518,-0.022463626359240152,0.07651112100575119,0.19606282171316464
11,45056,0.3434810440559856,16.82377049180328,1.5195918856188655,0.011526554968440905,0.07010758135584183,0.2013481121866702
12,49152,0.3804533799163631,16.40983606557377,1.5248146606609225,-0.02769810607424006,0.07361763156950474,0.19625047043191984
13,53248,0.3483151127177046,15.8212927756654,1.4834813801571727,0.005051379910582909,0.07440062941168435,0.18713180704298246
14,57344,0.37403735575548075,14.670498084291188,1.4973495537415147,-0.0075401874382805545,0.07432679607882164,0.20939844394250579
15,61440,0.3736242053367324,18.665254237288135,1.5362406698986888,-2.4735165425227024e-05,0.07012263665092178,0.2087206388315912
16,65536,0.37617902747004023,14.567765567765568,1.5239616418257356,-0.00876312696345849,0.07786836809827946,0.19418847531801992
17,69632,0.3651472216182285,18.533333333333335,1.5524026090279222,0.01217031996930018,0.06251645306474529,0.1596047595826668
18,73728,0.3410461933716484,15.549407114624506,1.5126137332990766,0.013891534821595997,0.06689337787975091,0.17687527086882004
19,77824,0.2720454526041807,17.24110671936759,1.5108510125428438,0.027707999717677012,0.06138103564444464,0.17811138137124913
20,81920,0.3587311903635661,18.74537037037037,1.5571579216048121,-0.035916630240535596,0.06441405610530637,0.18582772777586537
21,86016,0.3919911497989587,16.469026548672566,1.5650518033653498,-0.026688813384680543,0.0667930057970807,0.17473417846372843
22,90112,0.34053362531271597,23.333333333333332,1.6059098523110151,0.005912734948651632,0.04994597159384284,0.14652926116920714
23,94208,0.3453236031653312,22.02030456852792,1.5626917891204357,0.0068660871365864296,0.05885013865190558,0.17881886760642518
24,98304,0.3782667351550743,21.6448087431694,1.5744713870808482,-0.0019735437526833266,0.053076900279847905,0.18176465382964735
25,102400,0.42682597888450996,20.019607843137255,1.5752350809052587,-0.03446483185689431,0.06524104431446176,0.18954431052194404
26,106496,0.36394999891519547,21.31,1.5858923764899373,0.001918849713547388,0.058010896609630436,0.19809421948540645
27,110592,0.4102588093753428,18.898678414096917,1.5484327897429466,-0.011698204827553127,0.06871986575424671,0.20305118630059527
28,114688,0.41763581178359344,17.417721518987342,1.5561252050101757,-0.024806546949548647,0.07446740582236089,0.1978269715844997
29,118784,0.44311468078280397,19.87735849056604,1.6003115009516478,-0.013835034103976795,0.06551997995120473,0.2027995485557645
30,122880,0.41116433760841486,19.98477157360406,1.5732551766559482,0.0032759427194832824,0.060410189820686355,0.19166458404072464
31,126976,0.3433650363470621,18.22222222222222,1.5648227846249938,0.023156012099207146,0.06170933820249047,0.18605279076737524
32,131072,0.35853138348575314,18.51931330472103,1.533767239190638,0.012149263253377285,0.06897258092067204,0.17980142086836232
33,135168,0.3853410524765247,20.84771573604061,1.5587781956419349,-0.00509392597086844,0.05768840255041141,0.18913164563788443
34,139264,0.3765124988555908,18.253333333333334,1.5928883589804173,-0.014937204028683482,0.06674206454772502,0.2004621211011825
35,143360,0.403497487572687,17.799107142857142,1.5916393687948585,-0.02780569620881579,0.06987127833417617,0.1848460651417691
36,147456,0.3692713486086024,20.198019801980198,1.5727948239073157,0.007799960043485044,0.061229639628436416,0.19090740194545025
37,151552,0.36703447152658836,21.087628865979383,1.622448562644422,0.010927679999440443,0.054868876439286396,0.17199295906086834
38,155648,0.4353641050124387,19.59633027522936,1.5830464353784919,-0.03147095736494521,0.07318892303737812,0.20749911342876637
39,159744,0.35123721577904443,18.413636363636364,1.5637663649395108,-0.01198123558788211,0.06586119584972039,0.1787367438194734
40,163840,0.4142271956881961,18.396396396396398,1.5810948051512241,-0.022965733871387783,0.06888040565536357,0.2089474166814645
41,167936,0.37787057419793796,17.84070796460177,1.5694209914654493,-0.004828779932722682,0.06887700097286142,0.19870493069201717
42,172032,0.3637864341115738,19.14798206278027,1.59860994014889,0.01700104038172867,0.06549940064724069,0.17683204214560608
43,176128,0.34207910943675685,17.905405405405407,1.6019150586798787,0.009608360520360293,0.062110881495755166,0.18125018565650763
44,180224,0.39607540267681784,17.22672064777328,1.552077416330576,-0.025862866146781016,0.07322185652446933,0.19548199664354113
45,184320,0.3839963926718785,18.509615384615383,1.5730096604675055,-0.003920166927855462,0.06081709419959225,0.17079287281527894
46,188416,0.2926214380585468,20.575129533678755,1.5985618168488145,0.026862254049774492,0.049942431462113746,0.18524579955949017
47,192512,0.40816646814346313,19.85781990521327,1.5837346035987139,-0.0373256510210922,0.06517131048894953,0.19656437481849487
48,196608,0.3527219370919831,17.20408163265306,1.560873182490468,-0.003565666891518049,0.07451650797156617,0.21026597625893767
49,200704,0.3539548303399767,16.752100840336134,1.5601947009563446,-0.016112463035824476,0.07123926284839399,0.1976914154999255
