update,global_step,mean_ep_return,mean_ep_len,entropy,policy_loss,value_loss,grad_norm
1,4096,0.35715820673686355,49.134328358208954,1.931209584698081,-0.05982803978622542,0.025985991411289433,0.06579289065824277
2,8192,0.2996400002390146,56.175,1.930890436284244,-0.018909729987171886,0.0189257436668413,0.07219527048903418
3,12288,0.28807499865069985,60.046875,1.9249273231253028,-0.019097073665761854,0.014635807077866048,0.05453595977967227
4,16384,0.35464545440944756,46.73863636363637,1.9223625008016825,-0.011809587866082438,0.02191883829800645,0.07729831239699933
5,20480,0.38917817974632435,38.60909090909091,1.9141030218452215,-0.024106159909933922,0.024658428697875934,0.08850586794825176
6,24576,0.41921523738475075,37.84761904761905,1.901579045690596,-0.007913257022664766,0.024957154062576592,0.09219018537279737
7,28672,0.36557122277055715,30.892086330935253,1.8890411341562867,-0.023183932758911396,0.033688826581055764,0.10796336831037336
8,32768,0.4797988284749594,23.690058479532162,1.8667069813236594,-0.05114460126060294,0.044181082063005306,0.13075666812415263
9,36864,0.44187727189538156,24.34090909090909,1.8574628187343478,-0.03167285330710001,0.043766634102212265,0.12142412205459754
10,40960,0.4760115367288773,18.97596153846154,1.8247556928545237,-0.027429882699834707,0.054529568675206974,0.15893822877924013
11,45056,0.5173509394363413,20.245283018867923,1.8214019378647208,-0.0395814481380512,0.048170107329497114,0.1375406096930549
12,49152,0.4602871769004398,17.58974358974359,1.8104785094037652,-0.010068023300846107,0.05670306913089007,0.1542951292129972
13,53248,0.4914379164188768,14.739776951672862,1.8212210973724723,-0.018664303093828494,0.06086254512774758,0.14340765568615418
14,57344,0.4764303012440602,15.848484848484848,1.7957144118845463,0.01887875923057436,0.06449315125064459,0.1791354244973361
15,61440,0.49247285068239954,13.965635738831615,1.7664998527616262,-0.022918591894267593,0.07279259312781505,0.18502002789429683
16,65536,0.48747969603628144,15.849624060150376,1.756460807286203,0.011581322371057468,0.058868475432973355,0.17152602817526302
17,69632,0.4877671197260896,13.712328767123287,1.7573546832427382,0.02033312534695142,0.06643667015305255,0.17168659947020207
18,73728,0.5152533287803333,13.86,1.7372573651373386,0.013225267433881527,0.06421090950607322,0.1705091686806953
19,77824,0.5023762050836059,14.8364312267658,1.726066461764276,0.03933790815790417,0.05685399081266951,0.16433981844284987
20,81920,0.49298409724834075,16.610878661087867,1.7245197966694832,0.03469009159744019,0.0535932035127189,0.1726328535521509
21,86016,0.48758831919327267,15.813868613138686,1.723299590870738,0.01074806751057622,0.051696232752874494,0.15558738086277346
22,90112,0.5108227396888477,13.872909698996656,1.7093359529972076,0.012586917822773103,0.0634825850429479,0.19609095241604158
