update,global_step,mean_ep_return,mean_ep_len,entropy,policy_loss,value_loss,grad_norm
1,4096,0.33378571612494334,51.285714285714285,1.5025890478864312,0.15778188506374136,0.017262838964597904,0.16431011511208246
2,8192,0.22531250258907676,142.4375,1.5586801311001182,0.13374270201893523,0.012861344477641978,0.1789790280811692
3,12288,0.16634375254313152,141.8,1.596286715939641,0.10957973770564422,0.009895624492855859,0.14753443210279632
4,16384,0.22344827600594225,113.10344827586206,1.6378190964460373,0.06856145046185702,0.0075107016800757265,0.1252523595167651
5,20480,0.13779356082280478,145.24242424242425,1.6529829911887646,0.055553718979354016,0.006136031864116376,0.1243038475925055
6,24576,0.2785312496125698,102.325,1.7213837839663029,0.025385689052200178,0.007045501204629545,0.10134038567768891
7,28672,0.1683593744205104,121.66666666666667,1.7277373997494578,0.027621773433565977,0.004963182571373181,0.09743852055445412
8,32768,0.2237215918121916,107.81818181818181,1.7466224171221256,0.01579924065299565,0.006791148844513373,0.10544873938922848
9,36864,0.3184374979564122,121.34285714285714,1.7526417495682836,0.00920880451121775,0.008266792044196336,0.11200501772293468
10,40960,0.10403846089656536,133.30769230769232,1.773629266768694,0.025478546500380617,0.001986245313219115,0.060993134421103254
11,45056,0.1669722244143486,113.4,1.7903006710112095,0.008656876925670076,0.0065434778789494885,0.10149020764109108
12,49152,0.30403225844906223,116.38709677419355,1.8104199385270476,-0.013921039404522162,0.009849268398284039,0.09589563909438643
13,53248,0.18676067052817927,105.04878048780488,1.8031098023056984,0.008960108528299315,0.005361434221867967,0.10820917767869029
14,57344,0.168940974606408,132.22222222222223,1.8220440577715635,0.01221642239488574,0.0056346860128542176,0.10308832691363606
15,61440,0.2695703122764826,96.175,1.8155571660026908,-0.0025534779706504196,0.008360767416888848,0.11473341578973602
16,65536,0.32430186170212766,85.48936170212765,1.8251560032367706,-0.02082212516143045,0.009111592829867732,0.11773296818019605
17,69632,0.29145380206730054,78.32608695652173,1.8320098323747516,-0.01722306130977813,0.00991275675369252,0.1280251469986804
18,73728,0.333879717678394,93.86792452830188,1.8058803025633097,-0.013530636832001619,0.010535087827520329,0.14417008227330103
19,77824,0.23669642763478416,59.31428571428572,1.8179924916476011,-0.013917025530645333,0.013376987450101296,0.1612639022615869
20,81920,0.27569602249246655,59.878787878787875,1.8200763184577227,-0.017136630462118774,0.012896189295133809,0.1457599235063562
21,86016,0.38829495614035087,73.54385964912281,1.819199132733047,-0.007235312919874559,0.012726706014291267,0.15066001140265217
22,90112,0.3708242155611515,47.7625,1.7994592981413007,-0.007251071741848136,0.017610259768844116,0.15499900404398528
23,94208,0.405510111766703,63.661764705882355,1.820184244774282,-0.02439561058781692,0.01893219411795144,0.1814443879451722
24,98304,0.3187681151473004,68.43478260869566,1.8012792682275176,-0.0014555686684616376,0.015614243493473623,0.12845624519561694
25,102400,0.2934505202704006,51.55555555555556,1.7775578564032912,0.012018749288472463,0.015241494795191102,0.13207397730624532
26,106496,0.48741512350094174,51.666666666666664,1.8003717884421349,-0.042304009659346775,0.02443125904756016,0.23108756848936596
27,110592,0.4880251282269193,40.123711340206185,1.7699556518346071,-0.035935290543420706,0.027457952390250284,0.24901713100426343
28,114688,0.43689759021782015,54.12048192771084,1.775438086129725,-0.02862738338262716,0.025048092524230015,0.21725058799353916
29,118784,0.3494742638924543,46.082352941176474,1.7857202803716063,0.014825705231487518,0.019332111420226283,0.18850069330493305
30,122880,0.4282108519103501,50.59340659340659,1.7818968836218119,-0.04142659800709225,0.023841804591938853,0.18766977832866222
31,126976,0.4155902783075968,39.31111111111111,1.780979841016233,-0.013134091877873288,0.022070519869885175,0.2120647260637673
32,131072,0.4931632642235075,40.38775510204081,1.7474814094603062,-0.02628130949960905,0.026779710657137912,0.2157330409499174
33,135168,0.5107935065147924,44.431372549019606,1.7253993703052402,-0.030515183603711193,0.02990613273868803,0.32712631127862274
34,139264,0.47884433843054863,37.490566037735846,1.7279183166101575,-0.01318151765372022,0.02940529031911865,0.25503039821275597
35,143360,0.48830978118855023,36.55652173913043,1.7165079452097416,-0.004215621935145464,0.02504024304653285,0.2335538247913529
36,147456,0.5503681115174698,35.483050847457626,1.7099638190120459,-0.023313226745813154,0.028585709740582388,0.2353222035352444
37,151552,0.520740838914082,33.66379310344828,1.6974377231672406,-0.002799260650135693,0.032251080563582946,0.21122621229891336
38,155648,0.47745010381987113,32.857142857142854,1.7086226539686322,0.010762029836769216,0.029258717462653294,0.20030388891977527
39,159744,0.4875235855579376,40.009433962264154,1.7038963567465544,-0.006630315809161402,0.030473102640826255,0.2184478870939231
40,163840,0.5087623028304633,33.78740157480315,1.692502722144127,-0.00414479841128923,0.03580643945315387,0.26634538466275104
41,167936,0.5516417255284081,29.725352112676056,1.6817853152751923,-0.03759341000113636,0.0410231065179687,0.2999810867049546
42,172032,0.5539764893164328,30.06422018348624,1.6660606833174825,0.003145749366012751,0.027757767395087285,0.20516086045118775
43,176128,0.4983707061250701,36.57251908396947,1.6786878136917949,-0.027701784667442553,0.03674598948418861,0.23093287500717496
44,180224,0.5818724387981853,33.50819672131148,1.6283878590911627,-0.029268841113662347,0.03427298873430118,0.2527563105103493
45,184320,0.5569894359984868,28.788732394366196,1.6317088771611452,-0.024768786377535434,0.03764294048596639,0.2631321628193143
46,188416,0.565119484987329,29.63235294117647,1.6243755547329783,-0.010150208203413058,0.035046950841206126,0.23471562628368997
47,192512,0.5995978862047195,31.83823529411765,1.6087302956730127,-0.0174537781640538,0.033170579219586216,0.23345759739297378
48,196608,0.6297615717958521,28.585185185185185,1.5965602090582252,-0.017323139087238815,0.03199798027344514,0.22191910310712587
49,200704,0.5163548809208282,28.664383561643834,1.6087625622749329,0.0011613004789978731,0.03754769210354425,0.23607315549076197
50,204800,0.5833435124696645,30.68421052631579,1.5948836393654346,-0.010680712315661367,0.02881504471588414,0.27851098346072667
51,208896,0.576921543331011,29.74468085106383,1.6027654437348247,-0.005220998227741802,0.032070855937490705,0.210567020303347
52,212992,0.6079610647236715,28.75409836065574,1.5802524788305163,-0.03336880366987316,0.03168674917833414,0.2354032217648731
53,217088,0.6418585529256808,29.973684210526315,1.576951602473855,-0.05245177990946104,0.037106617994140834,0.2562641279520052
54,221184,0.5865333310763041,27.04,1.57938642334193,0.00235355670156423,0.03890280844643712,0.2594274063013333
55,225280,0.6635813218626109,24.375,1.5428566494956613,-0.03784345736858086,0.04022727973642759,0.26984547707354734
56,229376,0.6595885065031348,23.03726708074534,1.5452131079509854,0.002459838820868754,0.03937222402601037,0.34196154612530677
57,233472,0.6773291384573463,28.388489208633093,1.5754880979657173,-0.007787063788782689,0.030120771618385334,0.22606497548079024
